id,age,job,marital,education,balance,loan,contact,month,campaign,deposit
cus_43737,38,management,married,tertiary,1276,no,cellular,may,2,yes
cus_43738,73,retired,married,secondary,2850,no,cellular,may,2,no
cus_43739,33,management,single,tertiary,2364,no,cellular,may,1,yes
cus_43740,49,admin.,married,secondary,209,no,other,may,1,no
cus_43741,53,admin.,married,secondary,53,no,cellular,may,1,yes
cus_43742,64,retired,married,secondary,1612,no,cellular,may,1,yes
cus_43743,38,blue-collar,married,secondary,4321,no,cellular,may,1,no
cus_43744,27,unknown,single,tertiary,6421,no,cellular,may,3,no
cus_43745,84,retired,divorced,primary,639,no,telephone,may,3,yes
cus_43746,70,retired,divorced,primary,4531,no,cellular,may,1,no
cus_43747,62,retired,married,secondary,3114,no,cellular,may,2,yes
cus_43748,41,admin.,married,tertiary,1,no,telephone,may,2,yes
cus_43749,29,admin.,single,secondary,1070,no,other,may,1,yes
cus_43750,53,technician,married,secondary,195,no,cellular,may,1,yes
cus_43751,30,technician,single,secondary,3144,no,cellular,may,2,yes
cus_43752,58,retired,married,secondary,1230,no,cellular,may,1,yes
cus_43753,61,admin.,married,unknown,1088,no,cellular,may,1,no
cus_43754,46,management,single,secondary,5993,no,cellular,may,1,no
cus_43755,35,technician,single,tertiary,1880,no,cellular,may,1,yes
cus_43756,37,management,married,tertiary,3236,no,cellular,may,2,yes
cus_43757,67,management,married,secondary,3240,no,cellular,may,1,no
cus_43758,30,technician,single,tertiary,780,no,cellular,may,2,no
cus_43759,60,management,married,secondary,0,no,cellular,may,4,no
cus_43760,78,retired,married,unknown,3208,no,telephone,may,3,yes
cus_43761,47,blue-collar,married,secondary,1568,no,cellular,may,3,yes
cus_43762,61,technician,married,secondary,1191,no,cellular,may,4,yes
cus_43763,53,management,married,tertiary,1356,no,cellular,may,1,no
cus_43764,47,admin.,married,secondary,368,no,cellular,may,1,yes
cus_43765,46,self-employed,married,secondary,706,no,cellular,may,1,yes
cus_43766,30,management,single,tertiary,499,no,cellular,may,1,no
cus_43767,51,management,married,tertiary,2635,no,cellular,may,3,yes
cus_43768,70,management,married,secondary,4,no,cellular,may,1,no
cus_43769,31,blue-collar,single,secondary,411,no,cellular,may,3,no
cus_43770,31,unemployed,single,secondary,2616,no,cellular,may,1,yes
cus_43771,24,unemployed,single,secondary,2573,no,cellular,may,2,yes
cus_43772,21,student,single,secondary,215,no,cellular,may,1,yes
cus_43773,71,retired,married,primary,3230,no,cellular,may,2,yes
cus_43774,25,self-employed,single,unknown,1179,no,cellular,may,2,no
cus_43775,78,retired,married,primary,680,no,telephone,may,1,no
cus_43776,49,self-employed,divorced,tertiary,3293,no,cellular,may,1,no
cus_43777,52,admin.,single,secondary,726,no,cellular,may,1,yes
cus_43778,27,technician,single,tertiary,2781,no,cellular,may,1,yes
cus_43779,25,student,single,secondary,3713,no,cellular,may,2,yes
cus_43780,33,services,single,secondary,152,no,cellular,may,2,yes
cus_43781,60,technician,married,secondary,0,no,cellular,may,4,yes
cus_43782,33,management,single,tertiary,576,no,cellular,may,1,no
cus_43783,28,student,single,secondary,1925,no,cellular,may,1,yes
cus_43784,30,admin.,single,secondary,265,no,cellular,may,1,yes
cus_43785,29,unemployed,single,tertiary,70,no,cellular,may,1,yes
cus_43786,28,student,married,secondary,0,no,other,may,1,no
cus_43787,52,management,married,tertiary,388,no,cellular,may,1,yes
cus_43788,59,management,married,primary,1727,no,telephone,may,4,yes
cus_43789,38,technician,married,secondary,205,no,cellular,may,1,yes
cus_43790,56,management,married,tertiary,12356,no,cellular,may,1,yes
cus_43791,33,services,single,secondary,2881,no,cellular,may,1,yes
cus_43792,31,technician,single,secondary,846,no,cellular,may,3,yes
cus_43793,39,management,married,tertiary,613,no,cellular,may,2,no
cus_43794,40,technician,married,secondary,2266,no,cellular,may,3,yes
cus_43795,33,management,single,tertiary,9317,no,cellular,may,1,no
cus_43796,28,technician,married,secondary,742,no,cellular,may,1,yes
cus_43797,66,management,married,unknown,2149,no,cellular,may,2,yes
cus_43798,29,student,single,tertiary,459,no,other,may,1,no
cus_43799,27,blue-collar,single,tertiary,567,no,cellular,may,3,yes
cus_43800,32,admin.,single,secondary,344,no,cellular,may,2,yes
cus_43801,67,retired,married,primary,1430,no,telephone,may,2,yes
cus_43802,39,unemployed,divorced,secondary,265,no,other,may,1,yes
cus_43803,46,housemaid,married,secondary,38,no,cellular,may,3,yes
cus_43804,58,management,married,secondary,139,no,cellular,may,1,no
cus_43805,29,technician,divorced,secondary,124,no,other,may,1,no
cus_43806,54,retired,married,secondary,3538,no,cellular,may,1,yes
cus_43807,23,student,single,tertiary,691,no,cellular,may,1,yes
cus_43808,47,services,divorced,unknown,973,no,cellular,may,1,yes
cus_43809,26,management,single,tertiary,531,yes,other,may,1,no
cus_43810,26,entrepreneur,single,secondary,681,yes,other,may,1,no
cus_43811,28,services,single,tertiary,128,no,cellular,may,1,yes
cus_43812,37,management,married,tertiary,1967,no,cellular,may,1,no
cus_43813,32,management,married,tertiary,500,no,other,may,1,no
cus_43814,60,admin.,divorced,secondary,162,no,other,may,1,no
cus_43815,55,services,divorced,secondary,379,no,cellular,may,3,no
cus_43816,27,admin.,single,secondary,1408,no,cellular,may,2,no
cus_43817,45,technician,married,secondary,1831,no,cellular,may,2,yes
cus_43818,63,blue-collar,married,secondary,641,no,cellular,may,2,yes
cus_43819,60,unemployed,married,secondary,1047,no,cellular,may,3,yes
cus_43820,29,blue-collar,single,tertiary,455,no,telephone,may,2,yes
cus_43821,32,admin.,single,secondary,554,no,cellular,may,2,no
cus_43822,29,management,married,tertiary,8103,no,cellular,may,3,yes
cus_43823,59,retired,married,primary,4007,no,cellular,may,3,no
cus_43824,54,technician,married,secondary,65,no,cellular,may,4,no
cus_43825,23,student,single,secondary,922,no,cellular,may,2,yes
cus_43826,33,services,single,unknown,523,no,other,may,1,yes
cus_43827,48,housemaid,married,secondary,0,no,cellular,may,5,yes
cus_43828,39,technician,married,tertiary,108,no,cellular,may,3,no
cus_43829,26,student,single,secondary,4613,no,cellular,may,3,yes
cus_43830,34,management,married,tertiary,813,no,cellular,may,3,no
cus_43831,28,student,single,tertiary,118,no,cellular,may,2,no
cus_43832,83,retired,divorced,primary,0,no,telephone,may,1,no
cus_43833,33,management,married,tertiary,1388,no,cellular,may,1,no
cus_43834,26,technician,single,tertiary,515,no,cellular,may,1,yes
cus_43835,55,unemployed,married,primary,1212,no,cellular,may,1,no
cus_43836,26,unemployed,single,secondary,1064,no,other,may,1,no
cus_43837,41,entrepreneur,married,tertiary,70,no,other,may,1,no
cus_43838,55,admin.,married,secondary,8304,no,cellular,jun,1,yes
cus_43839,57,management,divorced,unknown,2986,no,other,jun,1,no
cus_43840,30,admin.,married,secondary,0,no,cellular,jun,1,yes
cus_43841,36,technician,married,secondary,1368,no,cellular,jun,1,yes
cus_43842,33,admin.,single,tertiary,272,no,cellular,jun,1,yes
cus_43843,28,blue-collar,single,secondary,-46,no,cellular,jun,2,yes
cus_43844,65,retired,divorced,primary,1840,no,cellular,jun,2,no
cus_43845,33,unemployed,single,secondary,427,no,other,jun,1,no
cus_43846,28,services,single,secondary,168,no,cellular,jun,3,yes
cus_43847,70,retired,married,primary,2346,no,cellular,jun,1,no
cus_43848,51,management,married,tertiary,176,yes,other,jun,1,no
cus_43849,21,student,single,unknown,200,no,other,jun,1,no
cus_43850,44,unemployed,married,secondary,317,yes,other,jun,1,no
cus_43851,31,management,single,tertiary,515,no,cellular,jun,5,yes
cus_43852,28,management,single,tertiary,223,no,cellular,jun,1,yes
cus_43853,28,blue-collar,single,secondary,75,no,other,jun,1,no
cus_43854,32,management,married,tertiary,1402,no,other,jun,1,no
cus_43855,45,management,divorced,tertiary,0,no,other,jun,1,no
cus_43856,36,self-employed,single,tertiary,134,yes,other,jun,1,no
cus_43857,34,technician,single,secondary,1087,no,other,jun,1,no
cus_43858,29,blue-collar,married,secondary,3310,no,cellular,jun,2,no
cus_43859,49,admin.,single,tertiary,228,no,cellular,jun,1,yes
cus_43860,27,blue-collar,single,tertiary,644,no,cellular,jun,1,yes
cus_43861,28,admin.,married,secondary,330,no,cellular,jun,2,yes
cus_43862,37,admin.,divorced,tertiary,4708,no,cellular,jun,1,yes
cus_43863,54,management,divorced,tertiary,496,no,cellular,jun,1,no
cus_43864,65,admin.,married,secondary,952,no,cellular,jun,1,yes
cus_43865,31,technician,single,secondary,90,yes,other,jun,1,no
cus_43866,27,blue-collar,single,primary,268,no,other,jun,1,no
cus_43867,62,management,married,tertiary,5008,no,telephone,jun,2,no
cus_43868,30,technician,single,secondary,1165,no,cellular,jun,2,yes
cus_43869,39,housemaid,divorced,secondary,70,no,cellular,jun,2,no
cus_43870,26,technician,single,tertiary,1066,no,cellular,jun,1,no
cus_43871,62,management,married,tertiary,0,yes,cellular,jun,1,no
cus_43872,30,management,married,tertiary,1288,no,other,jun,1,no
cus_43873,33,technician,single,tertiary,172,no,other,jun,1,no
cus_43874,51,management,married,tertiary,0,no,other,jun,1,yes
cus_43875,56,admin.,married,secondary,699,no,other,jun,1,no
cus_43876,22,services,single,secondary,361,no,telephone,jun,4,no
cus_43877,68,retired,married,unknown,3701,no,telephone,jun,1,no
cus_43878,38,admin.,married,secondary,0,no,cellular,jun,1,yes
cus_43879,36,technician,divorced,secondary,2823,no,cellular,jun,1,yes
cus_43880,35,management,single,tertiary,3544,no,cellular,jun,1,yes
cus_43881,23,student,single,tertiary,508,no,cellular,jun,1,no
cus_43882,63,retired,divorced,secondary,1490,no,cellular,jun,1,yes
cus_43883,39,services,married,secondary,1970,no,other,jun,1,no
cus_43884,59,blue-collar,married,secondary,448,no,other,jun,1,no
cus_43885,34,admin.,married,secondary,592,no,other,jun,1,no
cus_43886,49,management,divorced,tertiary,1405,no,other,jun,1,no
cus_43887,59,management,married,tertiary,101,yes,other,jun,1,no
cus_43888,63,retired,married,primary,48,no,cellular,jun,1,yes
cus_43889,34,management,married,tertiary,158,no,cellular,jun,1,yes
cus_43890,36,services,married,secondary,4721,no,cellular,jun,1,yes
cus_43891,31,management,married,tertiary,877,no,cellular,jun,1,yes
cus_43892,28,management,single,tertiary,187,no,cellular,jun,1,yes
cus_43893,80,retired,married,secondary,8304,no,telephone,jun,1,yes
cus_43894,39,blue-collar,married,secondary,276,no,cellular,jun,2,yes
cus_43895,34,services,divorced,secondary,44,no,other,jun,1,no
cus_43896,83,retired,married,tertiary,4761,no,telephone,jun,2,no
cus_43897,31,management,single,tertiary,147,no,cellular,jun,2,yes
cus_43898,39,services,married,secondary,323,no,cellular,jun,2,yes
cus_43899,50,admin.,married,secondary,2971,no,cellular,jun,2,no
cus_43900,27,admin.,single,secondary,240,yes,other,jun,1,no
cus_43901,50,technician,single,tertiary,2,no,other,jun,1,no
cus_43902,30,blue-collar,single,secondary,799,no,other,jun,1,yes
cus_43903,73,retired,married,primary,508,no,cellular,jun,4,no
cus_43904,67,retired,married,unknown,2540,no,telephone,jun,5,yes
cus_43905,29,blue-collar,single,secondary,322,no,other,jun,1,yes
cus_43906,36,management,married,tertiary,495,no,cellular,jun,1,yes
cus_43907,24,student,single,unknown,358,no,cellular,jun,1,yes
cus_43908,58,management,married,tertiary,256,no,cellular,jun,1,no
cus_43909,30,technician,single,secondary,2371,no,cellular,jun,1,yes
cus_43910,21,student,single,unknown,53,no,cellular,jun,1,yes
cus_43911,27,admin.,single,unknown,861,no,cellular,jun,4,yes
cus_43912,56,admin.,married,secondary,602,no,cellular,jun,1,yes
cus_43913,66,admin.,married,secondary,4041,no,cellular,jun,2,yes
cus_43914,28,unemployed,single,secondary,304,no,cellular,jun,1,no
cus_43915,71,retired,divorced,primary,275,no,cellular,jun,1,yes
cus_43916,26,services,single,tertiary,12,no,cellular,jun,1,yes
cus_43917,30,unemployed,single,tertiary,4082,no,telephone,jun,1,no
cus_43918,30,admin.,married,secondary,166,no,other,jun,1,no
cus_43919,31,management,married,tertiary,1126,no,other,jun,1,no
cus_43920,31,management,single,tertiary,938,no,cellular,jun,1,no
cus_43921,31,management,single,tertiary,4533,no,cellular,jun,3,no
cus_43922,62,retired,married,primary,1742,no,cellular,jun,2,yes
cus_43923,32,self-employed,single,tertiary,46,no,cellular,jun,2,yes
cus_43924,68,retired,divorced,primary,2027,no,cellular,jun,2,yes
cus_43925,37,admin.,married,tertiary,3221,no,cellular,jun,2,yes
cus_43926,27,management,single,tertiary,1720,no,cellular,jun,1,yes
cus_43927,59,retired,divorced,primary,1194,no,cellular,jun,4,no
cus_43928,35,technician,married,secondary,294,no,cellular,jun,6,no
cus_43929,45,technician,single,tertiary,2033,no,cellular,jun,5,yes
cus_43930,51,admin.,married,tertiary,0,yes,cellular,jun,4,no
cus_43931,76,self-employed,married,unknown,4984,no,telephone,jun,3,no
cus_43932,27,management,single,tertiary,2786,no,cellular,jun,2,no
cus_43933,64,retired,married,secondary,3189,no,telephone,jun,1,yes
cus_43934,28,management,single,tertiary,2725,no,cellular,jun,1,yes
cus_43935,48,technician,divorced,secondary,1290,no,other,jun,1,no
cus_43936,38,student,divorced,tertiary,2946,no,cellular,jun,3,yes
cus_43937,66,housemaid,married,primary,1230,no,cellular,jun,6,yes
cus_43938,30,management,single,tertiary,572,no,cellular,jun,3,yes
cus_43939,38,blue-collar,married,primary,1630,no,cellular,jun,3,no
cus_43940,39,technician,single,secondary,1435,no,cellular,jun,1,yes
cus_43941,24,technician,single,secondary,403,no,other,jun,1,yes
cus_43942,30,services,divorced,secondary,436,no,cellular,jun,1,yes
cus_43943,24,unemployed,married,secondary,6,no,other,jun,1,no
cus_43944,75,retired,married,primary,962,no,cellular,jun,1,no
cus_43945,63,retired,married,secondary,23047,no,cellular,jun,1,no
cus_43946,49,technician,married,tertiary,1071,no,cellular,jun,1,yes
cus_43947,34,management,married,tertiary,3301,no,cellular,jun,2,yes
cus_43948,36,admin.,married,secondary,1031,no,cellular,jun,4,yes
cus_43949,46,blue-collar,married,secondary,1723,no,cellular,jun,2,yes
cus_43950,32,technician,single,tertiary,705,no,cellular,jun,1,yes
cus_43951,52,blue-collar,married,secondary,955,yes,cellular,jun,2,yes
cus_43952,53,entrepreneur,married,tertiary,1961,no,cellular,jun,2,no
cus_43953,71,retired,married,secondary,29941,no,telephone,jun,1,no
cus_43954,25,blue-collar,single,secondary,303,no,cellular,jun,1,yes
cus_43955,60,management,married,primary,8334,no,cellular,jun,1,no
cus_43956,29,management,single,tertiary,1431,no,cellular,jun,4,no
cus_43957,50,admin.,married,secondary,100,no,other,jun,1,no
cus_43958,20,student,single,secondary,153,no,other,jun,1,yes
cus_43959,46,services,married,secondary,0,no,cellular,jun,1,no
cus_43960,61,retired,married,secondary,2011,no,cellular,jun,1,no
cus_43961,57,management,divorced,tertiary,3287,no,cellular,jun,1,yes
cus_43962,32,admin.,single,secondary,131,no,cellular,jun,1,yes
cus_43963,52,management,married,unknown,1708,no,telephone,jun,1,no
cus_43964,32,management,married,tertiary,913,no,cellular,jun,1,no
cus_43965,64,retired,divorced,primary,109,no,cellular,jun,1,yes
cus_43966,33,management,single,tertiary,224,no,cellular,jun,2,yes
cus_43967,30,blue-collar,single,secondary,315,no,cellular,jun,1,yes
cus_43968,36,management,single,tertiary,538,no,cellular,jun,1,yes
cus_43969,32,technician,married,tertiary,903,no,cellular,jun,1,no
cus_43970,59,management,married,tertiary,5397,no,cellular,jun,3,yes
cus_43971,34,student,single,unknown,5969,no,cellular,jun,2,no
cus_43972,25,student,single,secondary,1957,no,cellular,jun,4,yes
cus_43973,43,services,married,secondary,774,no,cellular,jun,1,yes
cus_43974,75,retired,married,secondary,468,no,telephone,jun,1,no
cus_43975,37,self-employed,single,tertiary,1188,no,cellular,jun,1,yes
cus_43976,24,student,single,unknown,1082,no,cellular,jun,1,no
cus_43977,35,management,married,tertiary,1870,no,cellular,jun,1,no
cus_43978,30,technician,single,secondary,254,yes,cellular,jun,3,no
cus_43979,27,management,single,tertiary,6791,no,cellular,jun,5,no
cus_43980,31,technician,married,tertiary,3338,no,cellular,jun,2,no
cus_43981,21,student,single,unknown,762,no,cellular,jun,1,no
cus_43982,40,technician,married,secondary,697,no,cellular,jun,2,no
cus_43983,53,blue-collar,married,unknown,960,yes,other,jun,1,no
cus_43984,37,admin.,divorced,secondary,450,yes,other,jun,1,no
cus_43985,37,admin.,single,secondary,16,no,other,jun,1,no
cus_43986,26,student,single,secondary,696,no,other,jun,1,no
cus_43987,46,blue-collar,married,primary,67,no,other,jun,1,no
cus_43988,49,management,married,tertiary,1167,yes,cellular,jun,6,yes
cus_43989,42,technician,divorced,tertiary,2611,no,cellular,jun,1,yes
cus_43990,27,blue-collar,single,secondary,3145,no,cellular,jun,1,yes
cus_43991,57,unemployed,married,secondary,1350,no,cellular,jun,1,no
cus_43992,30,technician,single,secondary,938,no,cellular,jun,1,no
cus_43993,45,technician,married,tertiary,1818,yes,cellular,jun,1,no
cus_43994,57,technician,married,secondary,363,no,cellular,jun,6,no
cus_43995,33,management,single,tertiary,794,no,other,jun,1,no
cus_43996,29,technician,single,secondary,825,no,cellular,jun,2,yes
cus_43997,27,student,single,secondary,833,no,telephone,jun,5,no
cus_43998,37,technician,married,tertiary,122,no,cellular,jun,2,yes
cus_43999,30,blue-collar,single,primary,185,no,other,jun,1,no
cus_44000,35,management,married,tertiary,358,no,other,jun,1,no
cus_44001,34,services,married,unknown,746,no,other,jun,1,no
cus_44002,72,retired,married,primary,0,no,cellular,jun,6,no
cus_44003,31,services,single,secondary,334,no,other,jun,1,no
cus_44004,47,management,single,tertiary,334,no,cellular,jun,3,yes
cus_44005,38,management,single,tertiary,623,no,cellular,jun,4,yes
cus_44006,48,management,single,tertiary,86,no,cellular,jun,3,yes
cus_44007,36,management,married,tertiary,1790,no,cellular,jun,3,no
cus_44008,55,housemaid,divorced,primary,976,no,cellular,jun,1,yes
cus_44009,39,technician,single,tertiary,393,no,cellular,jun,1,yes
cus_44010,49,admin.,single,secondary,293,no,cellular,jun,1,yes
cus_44011,26,management,single,tertiary,222,no,cellular,jun,1,yes
cus_44012,37,services,single,secondary,23,no,cellular,jun,1,no
cus_44013,68,retired,divorced,primary,476,no,telephone,jun,1,yes
cus_44014,31,student,single,tertiary,4951,no,cellular,jun,3,no
cus_44015,22,student,single,secondary,10971,no,cellular,jun,2,no
cus_44016,45,management,married,unknown,2724,no,cellular,jun,2,yes
cus_44017,57,unknown,married,primary,1884,no,telephone,jun,4,no
cus_44018,67,retired,married,primary,2391,no,cellular,jun,6,yes
cus_44019,22,housemaid,single,secondary,1796,no,cellular,jun,3,yes
cus_44020,60,retired,married,secondary,11,no,cellular,jun,1,yes
cus_44021,31,blue-collar,single,secondary,54,no,cellular,jun,1,yes
cus_44022,60,retired,married,secondary,2060,no,cellular,jun,4,no
cus_44023,58,blue-collar,married,primary,3109,no,cellular,jun,1,yes
cus_44024,41,admin.,married,secondary,3126,no,cellular,jun,1,yes
cus_44025,47,admin.,married,secondary,0,yes,cellular,jun,1,no
cus_44026,23,services,single,secondary,488,no,cellular,jun,1,yes
cus_44027,30,student,single,secondary,314,no,cellular,jun,1,no
cus_44028,39,management,married,tertiary,2939,no,cellular,jun,1,no
cus_44029,35,unemployed,married,secondary,978,no,cellular,jun,2,yes
cus_44030,33,management,single,tertiary,718,no,cellular,jun,1,yes
cus_44031,29,student,single,secondary,808,no,cellular,jun,1,no
cus_44032,33,management,single,tertiary,3143,no,cellular,jun,2,yes
cus_44033,45,technician,married,tertiary,2699,no,cellular,jun,4,no
cus_44034,50,technician,married,tertiary,5114,no,telephone,jun,2,no
cus_44035,32,technician,divorced,tertiary,3255,no,cellular,jun,2,yes
cus_44036,44,blue-collar,single,secondary,276,no,other,jun,1,no
cus_44037,27,student,single,secondary,1423,no,other,jun,1,no
cus_44038,31,management,single,tertiary,1539,no,cellular,jun,2,no
cus_44039,32,student,single,tertiary,64,no,cellular,jun,4,yes
cus_44040,33,technician,single,secondary,555,no,cellular,jun,2,no
cus_44041,48,admin.,single,secondary,1544,no,telephone,jun,1,yes
cus_44042,19,student,single,secondary,424,no,cellular,jun,3,no
cus_44043,41,admin.,single,secondary,985,no,cellular,jun,2,yes
cus_44044,49,housemaid,married,primary,360,no,other,jun,1,no
cus_44045,77,retired,married,tertiary,1047,no,cellular,jun,5,no
cus_44046,43,management,single,tertiary,0,no,cellular,jun,2,yes
cus_44047,32,technician,single,tertiary,4071,no,cellular,jun,2,yes
cus_44048,39,technician,married,secondary,4861,no,telephone,jun,1,no
cus_44049,21,student,single,secondary,2488,no,cellular,jun,6,yes
cus_44050,74,retired,divorced,primary,29080,no,cellular,jun,5,yes
cus_44051,72,retired,single,tertiary,1285,no,telephone,jul,4,no
cus_44052,39,blue-collar,married,primary,1,no,other,jul,1,no
cus_44053,29,services,single,secondary,0,no,other,jul,1,no
cus_44054,52,management,divorced,tertiary,3,no,other,jul,1,no
cus_44055,42,technician,married,secondary,2152,no,cellular,jul,2,no
cus_44056,32,management,single,tertiary,12569,no,cellular,jul,2,yes
cus_44057,63,retired,married,secondary,2896,no,cellular,jul,1,yes
cus_44058,19,student,single,secondary,526,no,cellular,jul,1,no
cus_44059,37,blue-collar,married,secondary,195,no,other,jul,1,no
cus_44060,29,self-employed,single,tertiary,805,no,cellular,jul,2,no
cus_44061,53,services,divorced,secondary,36,yes,other,jul,1,yes
cus_44062,34,self-employed,single,tertiary,0,no,other,jul,1,no
cus_44063,28,student,single,secondary,196,no,cellular,jul,3,yes
cus_44064,35,blue-collar,married,secondary,262,no,cellular,jul,2,no
cus_44065,31,services,single,secondary,1027,no,cellular,jul,3,yes
cus_44066,67,retired,married,tertiary,1948,no,cellular,jul,2,no
cus_44067,43,technician,divorced,unknown,4389,no,telephone,jul,2,yes
cus_44068,32,self-employed,single,tertiary,4024,no,cellular,jul,1,no
cus_44069,26,blue-collar,single,secondary,463,yes,cellular,jul,2,yes
cus_44070,31,student,single,secondary,3511,no,cellular,jul,1,yes
cus_44071,45,management,married,secondary,2897,no,cellular,jul,2,no
cus_44072,39,management,divorced,tertiary,224,no,cellular,jul,2,yes
cus_44073,56,blue-collar,married,primary,1014,no,other,jul,1,no
cus_44074,35,self-employed,single,tertiary,398,no,cellular,jul,3,no
cus_44075,29,technician,single,secondary,738,no,other,jul,1,no
cus_44076,32,student,single,secondary,61,yes,cellular,jul,3,no
cus_44077,28,services,single,secondary,198,no,cellular,jul,2,yes
cus_44078,32,blue-collar,single,secondary,1029,no,cellular,jul,4,no
cus_44079,30,technician,single,tertiary,0,no,cellular,jul,1,yes
cus_44080,65,retired,divorced,secondary,744,no,cellular,jul,1,no
cus_44081,24,admin.,single,tertiary,674,no,cellular,jul,1,yes
cus_44082,32,management,single,tertiary,623,no,cellular,jul,3,yes
cus_44083,29,management,single,unknown,560,no,cellular,jul,1,no
cus_44084,50,technician,married,tertiary,0,yes,cellular,jul,1,no
cus_44085,46,management,divorced,tertiary,558,no,cellular,jul,1,yes
cus_44086,30,management,married,tertiary,69,no,other,jul,1,no
cus_44087,60,technician,married,secondary,259,no,cellular,jul,1,yes
cus_44088,33,blue-collar,single,secondary,688,no,other,jul,1,no
cus_44089,37,technician,married,secondary,432,no,cellular,jul,3,yes
cus_44090,60,management,divorced,primary,2694,no,telephone,jul,1,no
cus_44091,43,technician,married,secondary,69,yes,cellular,jul,1,no
cus_44092,48,management,single,tertiary,159,no,telephone,jul,1,yes
cus_44093,52,services,married,secondary,657,no,telephone,jul,2,yes
cus_44094,29,management,single,tertiary,1808,no,cellular,jul,2,yes
cus_44095,71,retired,divorced,unknown,392,no,telephone,jul,2,yes
cus_44096,42,management,married,tertiary,298,no,cellular,jul,4,no
cus_44097,47,management,single,tertiary,6651,no,cellular,jul,1,yes
cus_44098,70,retired,married,primary,2795,no,cellular,jul,1,yes
cus_44099,28,management,single,tertiary,1414,no,cellular,jul,1,yes
cus_44100,70,retired,divorced,secondary,4572,no,cellular,jul,11,no
cus_44101,31,self-employed,married,tertiary,2666,no,telephone,jul,2,yes
cus_44102,80,retired,married,secondary,668,no,telephone,jul,1,yes
cus_44103,29,management,single,tertiary,502,no,cellular,jul,1,yes
cus_44104,29,admin.,single,secondary,1992,no,cellular,jul,1,no
cus_44105,23,student,single,secondary,1809,no,cellular,jul,2,yes
cus_44106,34,services,single,secondary,267,no,cellular,jul,2,yes
cus_44107,38,management,married,tertiary,2656,no,cellular,jul,2,no
cus_44108,69,retired,married,secondary,2473,no,cellular,jul,3,yes
cus_44109,79,retired,divorced,unknown,2628,no,telephone,jul,7,no
cus_44110,19,student,single,secondary,372,no,telephone,jul,3,yes
cus_44111,59,management,married,secondary,111,no,telephone,jul,2,no
cus_44112,27,admin.,single,secondary,914,no,cellular,jul,2,no
cus_44113,35,blue-collar,single,unknown,484,no,cellular,jul,1,yes
cus_44114,38,admin.,married,secondary,1767,no,cellular,jul,4,yes
cus_44115,32,technician,single,unknown,491,no,cellular,jul,7,yes
cus_44116,36,technician,single,secondary,966,no,cellular,jul,9,no
cus_44117,43,self-employed,married,tertiary,2501,no,cellular,jul,2,no
cus_44118,29,management,single,secondary,966,no,cellular,jul,1,no
cus_44119,26,student,single,secondary,1164,no,cellular,jul,1,no
cus_44120,50,unknown,married,unknown,558,no,cellular,jul,1,yes
cus_44121,27,student,divorced,unknown,383,no,other,jul,1,no
cus_44122,29,student,married,unknown,2229,no,other,jul,1,no
cus_44123,27,technician,single,secondary,337,no,other,jul,1,yes
cus_44124,53,admin.,single,secondary,654,no,other,jul,1,yes
cus_44125,40,admin.,married,secondary,457,no,other,jul,1,no
cus_44126,35,admin.,single,tertiary,170,no,other,jul,1,no
cus_44127,74,retired,married,primary,5539,no,cellular,jul,2,no
cus_44128,27,unemployed,single,tertiary,77,no,cellular,jul,4,no
cus_44129,35,self-employed,married,tertiary,2427,no,cellular,jul,3,yes
cus_44130,50,entrepreneur,divorced,tertiary,315,no,cellular,jul,2,no
cus_44131,27,management,single,secondary,843,no,cellular,jul,2,no
cus_44132,66,retired,divorced,unknown,53,no,cellular,jul,4,yes
cus_44133,43,admin.,single,secondary,386,no,cellular,jul,3,yes
cus_44134,25,management,single,tertiary,380,no,cellular,jul,1,no
cus_44135,20,student,single,primary,134,no,cellular,jul,1,no
cus_44136,30,self-employed,single,tertiary,251,no,cellular,jul,1,yes
cus_44137,29,services,single,secondary,102,no,cellular,jul,1,no
cus_44138,57,retired,married,secondary,1044,no,telephone,jul,1,yes
cus_44139,72,retired,divorced,tertiary,402,no,cellular,jul,3,no
cus_44140,36,management,married,tertiary,93,no,cellular,jul,2,yes
cus_44141,31,management,single,tertiary,2907,no,cellular,jul,1,yes
cus_44142,55,unknown,married,secondary,1157,no,cellular,jul,1,no
cus_44143,72,admin.,married,primary,2321,no,cellular,jul,6,no
cus_44144,47,admin.,single,secondary,3696,no,cellular,jul,2,yes
cus_44145,80,retired,married,primary,1468,no,cellular,jul,2,no
cus_44146,65,retired,divorced,secondary,828,no,cellular,jul,1,yes
cus_44147,30,student,single,secondary,459,no,cellular,jul,2,no
cus_44148,25,blue-collar,single,secondary,1857,no,cellular,jul,2,yes
cus_44149,33,management,single,tertiary,1962,no,cellular,jul,1,yes
cus_44150,29,self-employed,single,tertiary,1579,no,cellular,jul,1,yes
cus_44151,79,retired,divorced,primary,2787,no,telephone,jul,1,yes
cus_44152,24,student,single,secondary,1123,no,cellular,jul,1,yes
cus_44153,27,technician,single,secondary,643,no,cellular,jul,1,yes
cus_44154,63,retired,married,tertiary,4692,no,cellular,jul,1,no
cus_44155,36,management,single,unknown,62,no,cellular,jul,1,yes
cus_44156,38,self-employed,divorced,tertiary,6447,no,cellular,jul,3,no
cus_44157,31,unemployed,married,tertiary,330,no,cellular,jul,1,yes
